File Name,dataCV,SCAN RATE,499.999
T,Vf,Im
10.514,0.0321417,0.00164242
10.516,0.0311333,0.00162158
10.518,0.0301583,0.00166326
10.52,0.0293167,0.00164242
10.522,0.0279833,0.00161741
10.524,0.0271792,0.00163825
10.526,0.02615,0.00164659
10.528,0.0252125,0.00162991
10.53,0.0241417,0.00162574
10.532,0.0230542,0.00161741
10.534,0.0221333,0.00160907
10.536,0.02135,0.00158823
10.538,0.0199542,0.00162574
10.54,0.019225,0.00157572
10.542,0.0181917,0.00161324
10.544,0.016925,0.00158406
10.546,0.0162917,0.00161324
10.548,0.0150958,0.00161741
10.55,0.0139583,0.0015924
10.552,0.0133333,0.00157155
10.554,0.0120833,0.00160907
10.556,0.0111625,0.00154237
10.558,0.0101542,0.00157989
10.56,0.009175,0.00157989
10.562,0.0081875,0.0015924
10.564,0.00714167,0.0015382
10.566,0.00619167,0.00157572
10.568,0.00524583,0.00155905
10.57,0.004,0.00155071
10.572,0.00320417,0.00157572
10.574,0.0021625,0.00155071
10.576,0.00111667,0.00156322
10.578,0.000225,0.00155905
10.58,-0.0008625,0.00155905
10.582,-0.0017625,0.00155488
10.584,-0.0027,0.00156738
10.586,-0.00404167,0.00155905
10.588,-0.0048375,0.00154237
10.59,-0.00583333,0.00156322
10.592,-0.00699583,0.00154237
10.594,-0.0078375,0.00156738
10.596,-0.00885417,0.00155071
10.598,-0.00992917,0.00154237
10.6,-0.0106792,0.00152987
10.602,-0.0120167,0.0015382
10.604,-0.0127792,0.00152987
10.606,-0.0137583,0.00152987
10.608,-0.0147917,0.00155905
10.61,-0.0158,0.00155071
10.612,-0.0168042,0.00152987
10.614,-0.0177958,0.00154237
10.616,-0.018725,0.00150902
10.618,-0.019925,0.00154237
10.62,-0.0208083,0.0015257
10.622,-0.0218292,0.00150069
10.624,-0.0227583,0.00152153
10.626,-0.0237458,0.00152987
10.628,-0.0248542,0.00152987
10.63,-0.0258333,0.00150069
10.632,-0.0266917,0.00154654
10.634,-0.0280125,0.00150069
10.636,-0.0287667,0.00153404
10.638,-0.0297833,0.00150902
10.64,-0.0307542,0.0015382
10.642,-0.031675,0.00151736
10.644,-0.0328958,0.00154237
10.646,-0.0338458,0.0015382
10.648,-0.0347,0.00149652
10.65,-0.0359792,0.00148818
10.652,-0.0368083,0.00151319
10.654,-0.0378333,0.00151736
10.656,-0.0387625,0.00150486
10.658,-0.0397458,0.00147568
10.66,-0.0408292,0.00152153
10.662,-0.0418083,0.00150069
10.664,-0.0427458,0.00151736
10.666,-0.0439417,0.00152987
10.668,-0.044825,0.00150486
10.67,-0.0458083,0.00152987
10.672,-0.0467292,0.00150069
10.674,-0.0477417,0.00147984
10.676,-0.0488208,0.00151736
10.678,-0.0497958,0.00149235
10.68,-0.05065,0.00148818
10.682,-0.0520042,0.00150069
10.684,-0.0528417,0.00149235
10.686,-0.053825,0.00150069
10.688,-0.0548333,0.00151319
10.69,-0.0557708,0.00150069
10.692,-0.0568833,0.00148818
10.694,-0.0578333,0.00148818
10.696,-0.0586833,0.00148401
10.698,-0.0600125,0.00148401
10.7,-0.06085,0.00148818
10.702,-0.0618833,0.00149235
10.704,-0.063175,0.00147151
10.706,-0.0635708,0.001459
10.708,-0.064825,0.00146734
10.71,-0.0658167,0.00148818
10.712,-0.0667667,0.00147984
10.714,-0.0679292,0.001459
10.716,-0.0687875,0.00146734
10.718,-0.0697917,0.00146734
10.72,-0.0707708,0.00148401
10.722,-0.0718292,0.00145066
10.724,-0.0728458,0.00147568
10.726,-0.07385,0.00142565
10.728,-0.074675,0.001459
10.73,-0.0759958,0.00146734
10.732,-0.076775,0.00146734
10.734,-0.0778083,0.00142982
10.736,-0.0788708,0.00146317
10.738,-0.0796917,0.00143816
10.74,-0.0808833,0.00143399
10.742,-0.0818167,0.00142565
10.744,-0.08265,0.00142148
10.746,-0.0840458,0.00141315
10.748,-0.0848458,0.00142148
10.75,-0.0858417,0.00142148
10.752,-0.0871083,0.00142148
10.754,-0.0878083,0.00143816
10.756,-0.0889417,0.00142565
10.758,-0.0897667,0.00142982
10.76,-0.0907583,0.00142148
10.762,-0.0917792,0.00144233
10.764,-0.092775,0.00140898
10.766,-0.0937417,0.00140481
10.768,-0.0947167,0.0013798
10.77,-0.0957292,0.00141732
10.772,-0.0968417,0.00140898
10.774,-0.0978167,0.00142565
10.776,-0.09865,0.00140064
10.778,-0.09995,0.00141732
10.78,-0.100796,0.00138397
10.782,-0.101829,0.0013923
10.784,-0.102817,0.00137146
10.786,-0.103717,0.00137146
10.788,-0.10485,0.00138397
10.79,-0.105842,0.0013923
10.792,-0.106662,0.0013923
10.794,-0.107996,0.00136729
10.796,-0.108804,0.00139647
10.798,-0.109775,0.00136312
10.8,-0.111092,0.00135896
10.802,-0.111983,0.00136729
10.804,-0.112883,0.0013798
10.806,-0.114112,0.0013923
10.808,-0.11465,0.00136312
10.81,-0.115754,0.00134228
10.812,-0.116775,0.00132144
10.814,-0.117717,0.00134645
10.816,-0.118683,0.00133394
10.818,-0.119742,0.00132144
10.82,-0.120812,0.0013006
10.822,-0.121779,0.00131727
10.824,-0.122658,0.0013006
10.826,-0.123946,0.0013131
10.828,-0.124742,0.00128809
10.83,-0.12575,0.00127558
10.832,-0.1268,0.0013131
10.834,-0.127725,0.00128392
10.836,-0.128842,0.00128392
10.838,-0.129717,0.0012464
10.84,-0.130642,0.00128392
10.842,-0.132042,0.00125057
10.844,-0.132813,0.00125474
10.846,-0.133775,0.00126308
10.848,-0.134883,0.00122556
10.85,-0.135617,0.00128809
10.852,-0.13685,0.00121722
10.854,-0.137783,0.00118804
10.856,-0.138692,0.00121722
10.858,-0.140046,0.00121722
10.86,-0.140779,0.00118388
10.862,-0.14175,0.00118388
10.864,-0.14275,0.0011547
10.866,-0.143733,0.00120889
10.868,-0.144796,0.00118804
10.87,-0.145721,0.00114219
10.872,-0.146679,0.00114219
10.874,-0.147929,0.00115053
10.876,-0.148775,0.00114219
10.878,-0.149796,0.0011547
10.88,-0.150717,0.00112552
10.882,-0.151696,0.00112968
10.884,-0.152837,0.00110467
10.886,-0.1538,0.00111718
10.888,-0.154675,0.00113385
10.89,-0.156,0.00109217
10.892,-0.156817,0.001088
10.894,-0.157808,0.00110884
10.896,-0.158946,0.00107132
10.898,-0.159692,0.00107549
10.9,-0.160892,0.00102547
10.902,-0.161825,0.00103798
10.904,-0.162692,0.00103798
10.906,-0.164004,0.00103381
10.908,-0.164921,0.00106299
10.91,-0.165833,0.0010088
10.912,-0.166746,0.00099629
10.914,-0.167758,0.000992121
10.916,-0.168829,0.000950435
10.918,-0.1698,0.000987952
10.92,-0.170762,0.00100046
10.922,-0.171867,0.000987952
10.924,-0.172754,0.000992121
10.926,-0.173812,0.00100046
10.928,-0.174696,0.000942098
10.93,-0.175725,0.000954604
10.932,-0.176846,0.000921255
10.934,-0.177825,0.000933761
10.936,-0.178658,0.000912918
10.938,-0.179867,0.000908749
10.94,-0.180767,0.000921255
10.942,-0.181842,0.000862895
10.944,-0.18265,0.000837884
10.946,-0.183533,0.000833715
10.948,-0.184842,0.000829547
10.95,-0.185825,0.000854558
10.952,-0.186658,0.000808704
10.954,-0.187987,0.000792029
10.956,-0.188792,0.000787861
10.958,-0.189767,0.000758681
10.96,-0.190904,0.000704489
10.962,-0.191483,0.000716995
10.964,-0.192779,0.000733669
10.966,-0.193767,0.000662804
10.968,-0.194675,0.000683646
10.97,-0.195763,0.000683646
10.972,-0.196712,0.000612781
10.974,-0.197812,0.000625286
10.976,-0.198679,0.000608612
10.978,-0.199742,0.000621118
10.98,-0.2008,0.000596106
10.982,-0.2018,0.000541915
10.984,-0.202658,0.000550252
10.986,-0.203829,0.000525241
10.988,-0.204721,0.000537746
10.99,-0.205775,0.000541915
10.992,-0.206662,0.000496061
10.994,-0.207617,0.000475218
10.996,-0.20885,0.000471049
10.998,-0.209717,0.00040852
11.0,-0.21065,0.000412689
11.002,-0.211962,0.000400183
11.004,-0.212842,0.000371003
11.006,-0.213708,0.00037934
11.008,-0.214725,0.000345992
11.01,-0.215767,0.000325149
11.012,-0.216908,0.000287632
11.014,-0.217725,0.000333486
11.016,-0.218771,0.000283463
11.018,-0.219729,0.00026262
11.02,-0.2207,0.000225103
11.022,-0.221725,0.000241777
11.024,-0.222746,0.000245946
11.026,-0.22375,0.000170912
11.028,-0.224792,0.000150069
11.03,-0.225767,0.000150069
11.032,-0.226658,0.000100046
11.034,-0.227783,0.000104214
11.036,-0.228733,6.25286e-05
11.038,-0.229775,1.25057e-05
11.04,-0.230662,4.16858e-05
11.042,-0.231662,-5.83601e-05
11.044,-0.232821,-6.66972e-05
11.046,-0.233792,-9.17087e-05
11.048,-0.234658,-0.000120889
11.05,-0.235983,-0.000129226
11.052,-0.236779,-0.000158406
11.054,-0.237775,-0.000179249
11.056,-0.2389,-0.000191754
11.058,-0.239654,-0.000220934
11.06,-0.240846,-0.000220934
11.062,-0.241912,-0.000279295
11.064,-0.24265,-0.000308475
11.066,-0.243704,-0.000337655
11.068,-0.244762,-0.00035016
11.07,-0.245687,-0.000337655
11.072,-0.246692,-0.000400183
11.074,-0.2477,-0.0004377
11.076,-0.248808,-0.000462712
11.078,-0.249758,-0.000516903
11.08,-0.250696,-0.000516903
11.082,-0.252,-0.000583601
11.084,-0.252733,-0.000608612
11.086,-0.253704,-0.000825378
11.088,-0.254658,-0.00093793
11.09,-0.255617,-0.000987952
11.092,-0.256875,-0.00100463
11.094,-0.257812,-0.00103381
11.096,-0.25865,-0.00109634
11.098,-0.260013,-0.0012339
11.1,-0.260754,-0.00125891
11.102,-0.261792,-0.00126725
11.104,-0.262742,-0.00128809
11.106,-0.26375,-0.00130893
11.108,-0.264858,-0.00135062
11.11,-0.265779,-0.00137146
11.112,-0.266729,-0.0013923
11.114,-0.267946,-0.00141732
11.116,-0.268746,-0.00146317
11.118,-0.269733,-0.00152987
11.12,-0.270733,-0.00155071
11.122,-0.271758,-0.00160907
11.124,-0.272804,-0.00162574
11.126,-0.273725,-0.00165909
11.128,-0.274687,-0.0017383
11.13,-0.275908,-0.00174663
11.132,-0.276704,-0.00177581
11.134,-0.277771,-0.00180082
11.136,-0.278671,-0.00180916
11.138,-0.279687,-0.00181333
11.14,-0.280842,-0.00184251
11.142,-0.281767,-0.00193005
11.144,-0.28265,-0.00195923
11.146,-0.283967,-0.00202176
11.148,-0.284692,-0.00203427
11.15,-0.285779,-0.00210096
11.152,-0.286875,-0.00212597
11.154,-0.287692,-0.00216766
11.156,-0.288862,-0.00217183
11.158,-0.289837,-0.00220518
11.16,-0.29065,-0.00226771
11.162,-0.291992,-0.00235525
11.164,-0.292842,-0.00235941
11.166,-0.293842,-0.00241361
11.168,-0.294712,-0.00244279
11.17,-0.295733,-0.00243862
11.172,-0.296758,-0.00251782
11.174,-0.29775,-0.00255951
11.176,-0.298667,-0.00260953
11.178,-0.299712,-0.00263037
11.18,-0.300692,-0.00265955
11.182,-0.301721,-0.00274292
11.184,-0.302646,-0.00280545
11.186,-0.303633,-0.00283463
11.188,-0.304821,-0.00287215
11.19,-0.305754,-0.0029055
11.192,-0.30665,-0.00298053
11.194,-0.307912,-0.00300554
11.196,-0.308729,-0.00305973
11.198,-0.309775,-0.00314727
11.2,-0.310683,-0.00316395
11.202,-0.311642,-0.00324732
11.204,-0.312817,-0.00328901
11.206,-0.313767,-0.00328484
11.208,-0.31465,-0.00332235
11.21,-0.315983,-0.00340156
11.212,-0.316817,-0.00345158
11.214,-0.317683,-0.00349327
11.216,-0.319175,-0.00355996
11.218,-0.319525,-0.00361832
11.22,-0.320717,-0.00358081
11.222,-0.321692,-0.00367668
11.224,-0.322683,-0.00371003
11.226,-0.323754,-0.00378507
11.228,-0.324725,-0.00386844
11.23,-0.325717,-0.00389762
11.232,-0.326687,-0.00394764
11.234,-0.327688,-0.00403935
11.236,-0.328804,-0.00408104
11.238,-0.329767,-0.00406436
11.24,-0.33065,-0.00409354
11.242,-0.331721,-0.00419776
11.244,-0.332704,-0.00426028
11.246,-0.333717,-0.00427696
11.248,-0.334683,-0.0043645
11.25,-0.335533,-0.00445204
11.252,-0.33685,-0.00447288
11.254,-0.337758,-0.00449789
11.256,-0.33865,-0.00453541
11.258,-0.339971,-0.00462295
11.26,-0.340696,-0.0046688
11.262,-0.341767,-0.00475218
11.264,-0.342767,-0.00477719
11.266,-0.343558,-0.00486473
11.268,-0.344875,-0.00489808
11.27,-0.3457,-0.00491892
11.272,-0.346654,-0.00496894
11.274,-0.347692,-0.00500646
11.276,-0.348733,-0.00511901
11.278,-0.349683,-0.00515236
11.28,-0.350671,-0.00521489
11.282,-0.351658,-0.00528992
11.284,-0.352825,-0.00534828
11.286,-0.3538,-0.00542749
11.288,-0.35465,-0.00541498
11.29,-0.355792,-0.00546917
11.292,-0.356692,-0.00558589
11.294,-0.357758,-0.00560673
11.296,-0.35865,-0.00562341
11.298,-0.359621,-0.00574847
11.3,-0.360842,-0.00579432
11.302,-0.361792,-0.00583184
11.304,-0.362667,-0.00584851
11.306,-0.363812,-0.00592355
11.308,-0.364725,-0.00596523
11.31,-0.365729,-0.00608612
11.312,-0.366708,-0.00612781
11.314,-0.36775,-0.006182
11.316,-0.36875,-0.0061945
11.318,-0.369733,-0.00629038
11.32,-0.370633,-0.00630289
11.322,-0.371717,-0.00641544
11.324,-0.372712,-0.00646546
11.326,-0.373708,-0.006553
11.328,-0.374708,-0.00661136
11.33,-0.375708,-0.00660719
11.332,-0.376821,-0.00667389
11.334,-0.377754,-0.00676143
11.336,-0.378667,-0.00675309
11.338,-0.379754,-0.00680312
11.34,-0.380721,-0.00685314
11.342,-0.3818,-0.00693234
11.344,-0.382675,-0.00700738
11.346,-0.383662,-0.00703656
11.348,-0.384833,-0.00709492
11.35,-0.385708,-0.00718663
11.352,-0.38665,-0.00719913
11.354,-0.387604,-0.00727417
11.356,-0.388662,-0.00733252
11.358,-0.389817,-0.00738672
11.36,-0.39065,-0.00744925
11.362,-0.391475,-0.00747842
11.364,-0.392858,-0.00754095
11.366,-0.393683,-0.00759098
11.368,-0.394725,-0.0077077
11.37,-0.395887,-0.00766184
11.372,-0.39675,-0.00774938
11.374,-0.397687,-0.00779941
11.376,-0.398725,-0.00787861
11.378,-0.399696,-0.00794947
11.38,-0.400767,-0.00799116
11.382,-0.401737,-0.00802868
11.384,-0.402658,-0.00812038
11.386,-0.403721,-0.00811622
11.388,-0.404708,-0.00816624
11.39,-0.405754,-0.00815373
11.392,-0.40665,-0.00824127
11.394,-0.407571,-0.00832465
11.396,-0.408837,-0.00838301
11.398,-0.409742,-0.00845804
11.4,-0.41065,-0.00849556
11.402,-0.411983,-0.0085164
11.404,-0.412717,-0.00856642
11.406,-0.413742,-0.00857059
11.408,-0.414737,-0.00863729
11.41,-0.415567,-0.00869565
11.412,-0.416842,-0.00875401
11.414,-0.41775,-0.00881237
11.416,-0.418629,-0.00882904
11.418,-0.419983,-0.0088874
11.42,-0.420779,-0.00891242
11.422,-0.421808,-0.00899162
11.424,-0.422667,-0.00899996
11.426,-0.423667,-0.00908333
11.428,-0.424683,-0.0091
11.43,-0.425654,-0.00914585
11.432,-0.426654,-0.00912918
11.434,-0.427629,-0.00925007
11.436,-0.428675,-0.00930009
11.438,-0.429704,-0.00930426
11.44,-0.430679,-0.00933761
11.442,-0.431721,-0.00942932
11.444,-0.432817,-0.00943766
11.446,-0.4337,-0.00947517
11.448,-0.43465,-0.00952103
11.45,-0.435842,-0.0096169
11.452,-0.436658,-0.00964608
11.454,-0.437679,-0.00960857
11.456,-0.438642,-0.00964608
11.458,-0.439521,-0.00967943
11.46,-0.440817,-0.00975864
11.462,-0.441775,-0.00975447
11.464,-0.442642,-0.00979615
11.466,-0.444042,-0.00987536
11.468,-0.444788,-0.00989203
11.47,-0.445708,-0.00990454
11.472,-0.447071,-0.00995039
11.474,-0.447458,-0.00994205
11.476,-0.448654,-0.0100004
11.478,-0.449675,-0.0100671
11.48,-0.450658,-0.0100838
11.482,-0.451712,-0.010113
11.484,-0.452692,-0.0101755
11.486,-0.453696,-0.010188
11.488,-0.454646,-0.0102005
11.49,-0.455567,-0.0101672
11.492,-0.456808,-0.0102672
11.494,-0.457679,-0.0102505
11.496,-0.458633,-0.0102922
11.498,-0.459867,-0.0103297
11.5,-0.460712,-0.0103672
11.502,-0.461704,-0.0103839
11.504,-0.462646,-0.0104089
11.506,-0.463533,-0.0103923
11.508,-0.464833,-0.0104715
11.51,-0.465783,-0.0104881
11.512,-0.46665,-0.0105215
11.514,-0.467687,-0.0105632
11.516,-0.468721,-0.0105924
11.518,-0.469775,-0.0105924
11.52,-0.4708,-0.0105965
11.522,-0.471467,-0.0105965
11.524,-0.472892,-0.0106132
11.526,-0.473683,-0.0106465
11.528,-0.474646,-0.0106757
11.53,-0.475658,-0.0106966
11.532,-0.476679,-0.0107174
11.534,-0.477671,-0.0107758
11.536,-0.478646,-0.0107466
11.538,-0.479608,-0.0107924
11.54,-0.480779,-0.0107549
11.542,-0.481712,-0.0108216
11.544,-0.48265,-0.0107883
11.546,-0.483662,-0.0107883
11.548,-0.4846,-0.0107674
11.55,-0.485704,-0.0108425
11.552,-0.48665,-0.01088
11.554,-0.48755,-0.0108967
11.556,-0.488817,-0.0108925
11.558,-0.489767,-0.010905
11.56,-0.49065,-0.0108967
11.562,-0.491758,-0.0109425
11.564,-0.492667,-0.01093
11.566,-0.493758,-0.0108925
11.568,-0.494742,-0.0109092
11.57,-0.495533,-0.0109092
11.572,-0.496817,-0.0109425
11.574,-0.497783,-0.0109217
11.576,-0.498642,-0.0109675
11.578,-0.499658,-0.01098
11.58,-0.500687,-0.0109884
11.582,-0.501667,-0.01098
11.584,-0.502654,-0.0109925
11.586,-0.503708,-0.01098
11.588,-0.504687,-0.0109925
11.59,-0.505683,-0.0109258
11.592,-0.506638,-0.0109842
11.594,-0.507642,-0.0109759
11.596,-0.508679,-0.0109759
11.598,-0.509721,-0.0110009
11.6,-0.51065,-0.011005
11.602,-0.511558,-0.0109759
11.604,-0.512833,-0.0109675
11.606,-0.51375,-0.0109467
11.608,-0.51465,-0.0109884
11.61,-0.515833,-0.0109925
11.612,-0.516696,-0.0109717
11.614,-0.517796,-0.0109467
11.616,-0.518679,-0.0109675
11.618,-0.519575,-0.0109842
11.62,-0.520763,-0.01098
11.622,-0.52175,-0.0109383
11.624,-0.522637,-0.0109258
11.626,-0.523883,-0.0109342
11.628,-0.524512,-0.0108925
11.63,-0.525658,-0.01093
11.632,-0.5267,-0.0109008
11.634,-0.527617,-0.0109217
11.636,-0.5287,-0.010905
11.638,-0.529625,-0.0108675
11.64,-0.530642,-0.0108466
11.642,-0.53155,-0.0108675
11.644,-0.532679,-0.0108883
11.646,-0.533704,-0.0108967
11.648,-0.534646,-0.0108675
11.65,-0.535537,-0.01088
11.652,-0.536746,-0.0108341
11.654,-0.537683,-0.0108383
11.656,-0.538625,-0.0107883
11.658,-0.539658,-0.0107549
11.66,-0.540575,-0.0107883
11.662,-0.541658,-0.0107633
11.664,-0.542654,-0.0107299
11.666,-0.54345,-0.0107591
11.668,-0.544842,-0.0107549
11.67,-0.545775,-0.0106716
11.672,-0.54665,-0.0106882
11.674,-0.547771,-0.0106882
11.676,-0.548704,-0.0106465
11.678,-0.549833,-0.0106132
11.68,-0.550625,-0.010634
11.682,-0.551558,-0.0106049
11.684,-0.552696,-0.0106215
11.686,-0.553683,-0.0105673
11.688,-0.554629,-0.0105632
11.69,-0.555596,-0.0105298
11.692,-0.556637,-0.0105507
11.694,-0.55765,-0.0104881
11.696,-0.558629,-0.0104923
11.698,-0.5595,-0.0104965
11.7,-0.560762,-0.0105131
11.702,-0.561642,-0.0104465
11.704,-0.562646,-0.0104548
11.706,-0.563525,-0.0104173
11.708,-0.564662,-0.0104048
11.71,-0.565687,-0.0103798
11.712,-0.566625,-0.0103672
11.714,-0.567525,-0.0103756
11.716,-0.568812,-0.0103714
11.718,-0.5697,-0.0103381
11.72,-0.570625,-0.0102714
11.722,-0.571983,-0.0102589
11.724,-0.572775,-0.0102589
11.726,-0.573708,-0.0102464
11.728,-0.575071,-0.0101838
11.73,-0.57545,-0.0101797
11.732,-0.576654,-0.0101797
11.734,-0.577637,-0.0101922
11.736,-0.578637,-0.0101505
11.738,-0.579646,-0.010113
11.74,-0.580633,-0.0100671
11.742,-0.581671,-0.0100963
11.744,-0.58265,-0.0100921
11.746,-0.58355,-0.0100171
11.748,-0.584787,-0.00997957
11.75,-0.585662,-0.0100129
11.752,-0.586642,-0.00996706
11.754,-0.587729,-0.00992955
11.756,-0.588592,-0.00991704
11.758,-0.589662,-0.00990454
11.76,-0.590642,-0.00988786
11.762,-0.591521,-0.00985034
11.764,-0.592829,-0.0098295
11.766,-0.593621,-0.00980866
11.768,-0.59465,-0.00980032
11.77,-0.59575,-0.00977948
11.772,-0.596592,-0.00971278
11.774,-0.5977,-0.0096711
11.776,-0.598679,-0.00969194
11.778,-0.599588,-0.00965442
11.78,-0.600821,-0.00961274
11.782,-0.601617,-0.00959606
11.784,-0.602617,-0.0096044
11.786,-0.603629,-0.00955021
11.788,-0.604658,-0.0095377
11.79,-0.605658,-0.00950018
11.792,-0.606646,-0.00947517
11.794,-0.60765,-0.00947934
11.796,-0.608775,-0.00940014
11.798,-0.609658,-0.0093918
11.8,-0.610646,-0.00935845
11.802,-0.611604,-0.00932927
11.804,-0.612637,-0.00930843
11.806,-0.613708,-0.00926674
11.808,-0.614633,-0.00925007
11.81,-0.615542,-0.00923756
11.812,-0.616758,-0.00920005
11.814,-0.617675,-0.0091792
11.816,-0.618608,-0.00912918
11.818,-0.619621,-0.00912501
11.82,-0.620558,-0.00906665
11.822,-0.621725,-0.00905831
11.824,-0.622633,-0.00904164
11.826,-0.623458,-0.00902497
11.828,-0.624808,-0.00895827
11.83,-0.625792,-0.00896244
11.832,-0.62665,-0.00897077
11.834,-0.627621,-0.00892492
11.836,-0.628629,-0.00889157
11.838,-0.62965,-0.00888323
11.84,-0.630629,-0.0088082
11.842,-0.631596,-0.00882071
11.844,-0.632775,-0.00879153
11.846,-0.633683,-0.0087415
11.848,-0.634625,-0.00868314
11.85,-0.635671,-0.00871232
11.852,-0.63665,-0.00864563
11.854,-0.637692,-0.00860811
11.856,-0.638654,-0.0085831
11.858,-0.639558,-0.00855809
11.86,-0.640842,-0.00853307
11.862,-0.641679,-0.00849973
11.864,-0.642633,-0.00850389
11.866,-0.643717,-0.0084497
11.868,-0.644592,-0.00847055
11.87,-0.645667,-0.00839968
11.872,-0.646608,-0.00835799
11.874,-0.647467,-0.00839551
11.876,-0.648796,-0.00832048
11.878,-0.649692,-0.00830797
11.88,-0.650579,-0.00828713
11.882,-0.652038,-0.00826212
11.884,-0.652562,-0.00823294
11.886,-0.653646,-0.00818708
11.888,-0.654608,-0.0081579
11.89,-0.655575,-0.00814123
11.892,-0.656704,-0.0081579
11.894,-0.657587,-0.00809954
11.896,-0.658633,-0.00808704
11.898,-0.659675,-0.00811205
11.9,-0.660617,-0.00804118
11.902,-0.661662,-0.00800783
11.904,-0.662642,-0.00794947
11.906,-0.663612,-0.00792446
11.908,-0.6648,-0.00788695
11.91,-0.665675,-0.00788278
11.912,-0.666608,-0.0078536
11.914,-0.667663,-0.00782858
11.916,-0.66865,-0.00779107
11.918,-0.6697,-0.00777856
11.92,-0.67065,-0.00774521
11.922,-0.671521,-0.00772854
11.924,-0.672837,-0.00773271
11.926,-0.673742,-0.0077077
11.928,-0.67465,-0.00767018
11.93,-0.675767,-0.007641
11.932,-0.676654,-0.00759931
11.934,-0.677733,-0.00762016
11.936,-0.678638,-0.00757013
11.938,-0.679612,-0.00752845
11.94,-0.680679,-0.00750344
11.942,-0.681621,-0.00747842
11.944,-0.682625,-0.00749093
11.946,-0.683596,-0.00742006
11.948,-0.68465,-0.00738672
11.95,-0.685704,-0.00739505
11.952,-0.68665,-0.00734503
11.954,-0.687508,-0.00734503
11.956,-0.688708,-0.00731168
11.958,-0.689675,-0.00732419
11.96,-0.690629,-0.00725749
11.962,-0.691492,-0.0072158
11.964,-0.692612,-0.0072158
11.966,-0.693675,-0.00721164
11.968,-0.694621,-0.00717829
11.97,-0.695492,-0.00715328
11.972,-0.696813,-0.00717829
11.974,-0.697688,-0.0071241
11.976,-0.698617,-0.00707824
11.978,-0.69995,-0.0070574
11.98,-0.700579,-0.00706574
11.982,-0.701667,-0.00701571
11.984,-0.70295,-0.00702405
11.986,-0.70345,-0.00699487
11.988,-0.704642,-0.0069782
11.99,-0.705621,-0.00694902
11.992,-0.706646,-0.00694068
11.994,-0.707646,-0.0069115
11.996,-0.708608,-0.00689899
11.998,-0.709667,-0.00689899
12.0,-0.710642,-0.00686148
12.002,-0.711529,-0.00682396
